gene_id	logFC	logCPM	LR	PValue	FDR	symbol	description
ENSG00000082213	0.5188016002939987	3.4021664862625163	11.261067040633993	7.914969980469767e-4	0.0170071493411739	C5orf22	chromosome 5 open reading frame 22
ENSG00000259494	0.32218565885881145	5.660912538253147	11.26017361292321	7.918780425453132e-4	0.017009507799791414	MRPL46	mitochondrial ribosomal protein L46
ENSG00000123080	-0.3419236840477949	3.405270191771369	11.25882469531496	7.92453703518302e-4	0.01701604356527313	CDKN2C	cyclin dependent kinase inhibitor 2C
ENSG00000257556	-0.4664062849652195	4.410968147252669	11.256908716759378	7.932720891282756e-4	0.01702778500114443	LINC02298	long intergenic non-protein coding RNA 2298
ENSG00000204564	0.4969973098950607	4.314412124860162	11.256076319409004	7.936279030382346e-4	0.01702959258059456	C6orf136	chromosome 6 open reading frame 136
ENSG00000183020	-0.21645198690352108	5.401441093278455	11.251109897261879	7.957541883214723e-4	0.017069376533614886	AP2A2	adaptor related protein complex 2 subunit alpha 2
ENSG00000132964	0.3429634595974034	3.558103479821244	11.245221469777217	7.982826745296342e-4	0.01711775776094667	CDK8	cyclin dependent kinase 8
ENSG00000139354	-0.42815569511691687	3.0797985186202292	11.243966906055924	7.988224315532024e-4	0.017123475712268646	GAS2L3	growth arrest specific 2 like 3
ENSG00000136111	0.4558905636084101	3.1689147646914284	11.242313007366008	7.995345600322895e-4	0.017132883429263345	TBC1D4	TBC1 domain family member 4
ENSG00000100867	-0.8972327836612659	1.572817660129882	11.241441074626305	7.999102512621471e-4	0.017135077811457677	DHRS2	dehydrogenase/reductase 2
ENSG00000107404	0.2536692238275316	5.84972014044653	11.237371513904748	8.016660710397901e-4	0.017166824676979112	DVL1	dishevelled segment polarity protein 1
ENSG00000128595	0.32987672603342366	5.687434103963555	11.231684750436967	8.041261622037617e-4	0.017213625937239962	CALU	calumenin
ENSG00000089159	0.21653926891111014	7.221767667804073	11.225073898392495	8.069956052711649e-4	0.017269155102560423	PXN	paxillin
ENSG00000234589	-5.638753166424764	-2.4597727256874067	11.217375088636675	8.103503224431384e-4	0.017335027368537963	RPL13AP24	ribosomal protein L13a pseudogene 24
ENSG00000115641	0.31542404107074196	4.933362915969049	11.216702982696216	8.106438572512417e-4	0.017335392172460044	FHL2	four and a half LIM domains 2
ENSG00000268858	0.3924928256187992	3.094672926938285	11.21566056636231	8.110993336032928e-4	0.01733921862152283	LOC112268269	uncharacterized LOC112268269
ENSG00000139437	0.2547173978737047	4.634480122423272	11.21486318349474	8.114479189182982e-4	0.017340758185472833	TCHP	trichoplein keratin filament binding
ENSG00000117151	0.38330576894071233	3.3022958781265714	11.1985713366033	8.186033349369271e-4	0.01748771008536468	CTBS	chitobiase
ENSG00000100604	5.7559646063020615	-2.081239401498177	11.168432894168998	8.320087502014084e-4	0.01776803427712136	CHGA	chromogranin A
ENSG00000138029	-0.19945729247864857	6.140135739949371	11.160108775329984	8.357502258589324e-4	0.017841858754291815	HADHB	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
ENSG00000262580	0.7396796514521158	2.1552903946498496	11.157025632291141	8.37140330500298e-4	0.017865452254039717	NA	NA
ENSG00000063244	0.22033141176000343	7.138117838246843	11.153335264955006	8.388072889733158e-4	0.017894936039002007	U2AF2	U2 small nuclear RNA auxiliary factor 2
ENSG00000181938	0.32839311906364693	3.94723503882468	11.151686309784825	8.3955321482047e-4	0.01790475733647737	GINS3	GINS complex subunit 3
ENSG00000103356	0.3069278045421833	4.357502273425185	11.143408029791491	8.433081442530627e-4	0.017978721742491342	EARS2	glutamyl-tRNA synthetase 2, mitochondrial
ENSG00000140905	0.4921989710666266	5.075015400474555	11.138135490630305	8.457085493651789e-4	0.018023768200270806	GCSH	glycine cleavage system protein H
ENSG00000170558	0.5997649302474367	2.477112861265301	11.128907941662892	8.499261658402876e-4	0.018107499353783904	CDH2	cadherin 2
ENSG00000162222	-0.23425849233153884	5.93766436101212	11.124766633213444	8.518259307061781e-4	0.018141809054102367	TTC9C	tetratricopeptide repeat domain 9C
ENSG00000175854	0.2095669359004483	5.835315649417612	11.118116143829402	8.548857308426787e-4	0.018200792979231224	SWI5	SWI5 homologous recombination repair protein
ENSG00000199709	1.4167295967961517	2.8197921997913697	11.11610413218693	8.558136172854408e-4	0.018214363137745125	RNU4-23P	RNA, U4 small nuclear 23, pseudogene
ENSG00000143324	-0.26784493713834634	4.284282051736781	11.10505768085102	8.609261151775211e-4	0.01831178439969253	XPR1	xenotropic and polytropic retrovirus receptor 1
ENSG00000289174	-2.889662921195553	-0.47313203196058423	11.104952105167525	8.609751261609821e-4	0.01831178439969253	NA	NA
ENSG00000254858	0.40744015524352273	3.4672988300804524	11.09653304889955	8.648925650041101e-4	0.018388865319009056	MPV17L2	MPV17 mitochondrial inner membrane protein like 2
ENSG00000148158	-0.4066280305862638	3.022939914916777	11.093194181924712	8.664511454967069e-4	0.018415758244963904	SNX30	sorting nexin family member 30
ENSG00000102038	-0.3172093996212562	3.929068478157823	11.08475667308238	8.70402432401795e-4	0.018493470861264842	SMARCA1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1
ENSG00000181610	0.3813162737129902	5.149926349930497	11.082365657013284	8.715254542456241e-4	0.01850647534064486	MRPS23	mitochondrial ribosomal protein S23
ENSG00000110651	0.2595414469827126	7.611079292416726	11.082196816006118	8.716048114979948e-4	0.01850647534064486	CD81	CD81 molecule
ENSG00000110719	-0.44457478439090187	5.506461195877378	11.07680391177783	8.741433859729633e-4	0.018554092857313742	TCIRG1	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3
ENSG00000007520	0.2755670471909419	6.226538043023874	11.065599536331648	8.7944148550662e-4	0.018660230504658232	TSR3	TSR3 ribosome maturation factor
ENSG00000133119	0.4737263127942399	4.315879472542266	11.0639375690028	8.80230123022839e-4	0.018670645708231397	RFC3	replication factor C subunit 3
ENSG00000115806	0.2473366911853432	5.7312768036872574	11.058733092447795	8.827043813609207e-4	0.018716795641301902	GORASP2	golgi reassembly stacking protein 2
ENSG00000121350	0.40502775500225124	3.2130599487563374	11.056879899789285	8.835871034432128e-4	0.018729178967508264	PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1
ENSG00000289086	6.2611506642125345	-1.7337988101403745	11.049009114863583	8.873461097112612e-4	0.01880206698770335	NA	NA
ENSG00000111801	-1.081354821745051	1.7439745142521128	11.048390094799409	8.876424321747628e-4	0.01880206698770335	BTN3A3	butyrophilin subfamily 3 member A3
ENSG00000162062	0.5597042239292959	4.217796674808165	11.047799241884572	8.879253644432154e-4	0.01880206698770335	TEDC2	tubulin epsilon and delta complex 2
ENSG00000137547	0.3020988688084466	6.252678196703621	11.047154972999515	8.882339790640358e-4	0.018802252021375775	MRPL15	mitochondrial ribosomal protein L15
ENSG00000069764	-0.5523219560346339	4.039614506031674	11.045550727989088	8.890029081288997e-4	0.01881217763742221	PLA2G10	phospholipase A2 group X
ENSG00000114902	0.2810405227724567	5.918414460090293	11.041664578905007	8.908683648980017e-4	0.018845292334380804	SPCS1	signal peptidase complex subunit 1
ENSG00000122140	0.28245315367968865	6.996568087148869	11.040949971807532	8.91211826138705e-4	0.018846199493725735	MRPS2	mitochondrial ribosomal protein S2
ENSG00000266824	6.278352040606564	-1.720803298674411	11.027714735707661	8.975973253805817e-4	0.01897483219870616	NA	NA
ENSG00000099840	-0.9257374833501474	1.5613391871088123	11.019884572360198	9.013968379615673e-4	0.019048729942767198	IZUMO4	IZUMO family member 4
ENSG00000272752	-0.43834963067772126	3.3058441917511043	11.019093171406926	9.017817613566962e-4	0.019050443543485462	STAG3L5P-PVRIG2P-PILRB	STAG3L5P-PVRIG2P-PILRB readthrough
ENSG00000122966	-0.4695395286277281	3.9828073461527036	11.016755878759813	9.029195494385664e-4	0.019068055153182255	CIT	citron rho-interacting serine/threonine kinase
ENSG00000171320	-0.4101119647458006	3.633364746861077	11.007009465452679	9.076797437468817e-4	0.01916212792354528	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2
ENSG00000133065	0.4467453299409181	3.547443457256188	11.004534818936936	9.088924062740305e-4	0.019181270236749145	SLC41A1	solute carrier family 41 member 1
ENSG00000107815	0.5477499997276088	3.0575129157011367	11.00169195931941	9.102875277232909e-4	0.019204248986625285	TWNK	twinkle mtDNA helicase
ENSG00000103707	0.35832689430477416	4.156230735674425	10.9986403359454	9.117875085161961e-4	0.01922350854932407	MTFMT	mitochondrial methionyl-tRNA formyltransferase
ENSG00000160691	0.3535927081995739	6.579535197999348	10.99858724396772	9.118136272039839e-4	0.01922350854932407	SHC1	SHC adaptor protein 1
ENSG00000151929	0.24544983150319558	7.046090178694196	10.993825341647405	9.141593321057863e-4	0.01926648407496901	BAG3	BAG cochaperone 3
ENSG00000107371	0.5689725438097231	4.735190117980679	10.990993199330973	9.155573328201064e-4	0.019280120750520338	EXOSC3	exosome component 3
ENSG00000137845	-0.1950550923388513	6.88287029959603	10.990753553308934	9.156757259110328e-4	0.019280120750520338	ADAM10	ADAM metallopeptidase domain 10
ENSG00000108021	0.37483404559009764	3.7430206416596015	10.990646009478347	9.157288611650649e-4	0.019280120750520338	TASOR2	transcription activation suppressor family member 2
ENSG00000108679	-0.26222368414542685	7.0378984450535915	10.98265097391311	9.196877908897387e-4	0.019356973645111318	LGALS3BP	galectin 3 binding protein
ENSG00000160200	0.8932184786368077	2.7356064409299816	10.979628554849882	9.211889159787804e-4	0.019382062091231386	LOC102724560	cystathionine beta-synthase like
ENSG00000160200	0.8932184786368077	2.7356064409299816	10.979628554849882	9.211889159787804e-4	0.019382062091231386	CBS	cystathionine beta-synthase
ENSG00000178078	-0.20295168858488027	6.222398811372176	10.97522235408375	9.233817540114465e-4	0.019421682648949244	STAP2	signal transducing adaptor family member 2
ENSG00000172058	0.42581906155259525	3.8607184134603023	10.965426762261918	9.282756622438976e-4	0.019516049804509068	SERF1A	small EDRK-rich factor 1A
ENSG00000046604	-0.19102722063927755	6.459568010676018	10.964997235439895	9.284908543357344e-4	0.019516049804509068	DSG2	desmoglein 2
ENSG00000144224	0.22184093472598282	5.905790184541708	10.963898287052253	9.29041654939057e-4	0.0195210830310586	UBXN4	UBX domain protein 4
ENSG00000072518	-0.2481707994050411	5.90593578668564	10.95743081758084	9.322898954011835e-4	0.019577868268999342	MARK2	microtubule affinity regulating kinase 2
ENSG00000130305	0.3058547586716506	4.230249203782022	10.956813735706532	9.326004198021241e-4	0.019577868268999342	NSUN5	NOP2/Sun RNA methyltransferase 5
ENSG00000117009	-2.0134586348172925	-0.08882438304378634	10.956653834500795	9.326809014274487e-4	0.019577868268999342	KMO	kynurenine 3-monooxygenase
ENSG00000154723	0.28031419190257933	7.542369143367129	10.950821623072855	9.356211795748225e-4	0.01963173175040914	ATP5PF	ATP synthase peripheral stalk subunit F6
ENSG00000163141	-0.7491072129321877	2.278510009750294	10.949795434681864	9.361394956834255e-4	0.01963173175040914	BNIPL	BCL2 interacting protein like
ENSG00000154945	0.3313974581145207	3.720868644870475	10.949702894520517	9.361862509365763e-4	0.01963173175040914	ANKRD40	ankyrin repeat domain 40
ENSG00000214413	0.4748142767254712	4.035000272616722	10.948151358622898	9.36970505054378e-4	0.019641608380778837	BBIP1	BBSome interacting protein 1
ENSG00000271392	-0.6210026473284052	3.427571857165189	10.947421034858404	9.373398913514339e-4	0.019642784487879313	NA	NA
ENSG00000105135	-0.3598837645558751	5.180530762990368	10.945703443092722	9.382092027373331e-4	0.019654432680130566	ILVBL	ilvB acetolactate synthase like
ENSG00000100902	0.2704339020057944	7.802577943403075	10.943932095188245	9.391065751250059e-4	0.019666660741595815	PSMA6	proteasome 20S subunit alpha 6
ENSG00000138100	5.059007549141672	-2.50648574048764	10.93713157560107	9.425598161730803e-4	0.01972582493426735	TRIM54	tripartite motif containing 54
ENSG00000168036	0.2314855628114443	6.204434906699774	10.937129348819738	9.425609490122006e-4	0.01972582493426735	CTNNB1	catenin beta 1
ENSG00000169851	0.36174541597877385	3.3385886312866857	10.926631931824227	9.479166701654084e-4	0.01983128969615319	PCDH7	protocadherin 7
ENSG00000006757	0.36338570778870183	4.455938262283798	10.924397315812119	9.490607246072438e-4	0.019839306659680485	PNPLA4	patatin like phospholipase domain containing 4
ENSG00000182934	0.23285497264594227	5.85077543665975	10.924139247941856	9.491929372872203e-4	0.019839306659680485	SRPRA	SRP receptor subunit alpha
ENSG00000258745	-4.993911275072402	-2.788699779566656	10.924029590257978	9.492491224727505e-4	0.019839306659680485	NA	NA
ENSG00000165283	0.4266998322537246	6.287532932865459	10.921272288028597	9.50662984193962e-4	0.01986223562444566	STOML2	stomatin like 2
ENSG00000121900	0.1842097785077344	7.4466723731931195	10.918278440990093	9.522005502332228e-4	0.01988501064779732	TMEM54	transmembrane protein 54
ENSG00000133328	1.1796612998523024	1.6611618428292143	10.917915045821223	9.523873520787138e-4	0.01988501064779732	PLAAT2	phospholipase A and acyltransferase 2
ENSG00000170468	0.39092977065354656	3.45169073011676	10.91581289172673	9.534686834379088e-4	0.019900960869359812	RIOX1	ribosomal oxygenase 1
ENSG00000163531	-0.37697124157253775	3.477878702664047	10.907963499313075	9.575173319526694e-4	0.019978469210181416	NFASC	neurofascin
ENSG00000144021	0.2914353702794234	4.925374303894248	10.906460179546363	9.58294712402842e-4	0.019978469210181416	CIAO1	cytosolic iron-sulfur assembly component 1
ENSG00000100221	0.30976050353824647	5.281654344300133	10.906332452546579	9.583607906129728e-4	0.019978469210181416	JOSD1	Josephin domain containing 1
ENSG00000111679	-0.3667100978683087	5.393412670443768	10.906147069638136	9.58456704692595e-4	0.019978469210181416	PTPN6	protein tyrosine phosphatase non-receptor type 6
ENSG00000103404	-0.33164244389036257	3.5206448137025412	10.904470366355577	9.593246445125051e-4	0.01998991532433834	USP31	ubiquitin specific peptidase 31
ENSG00000236385	-5.073435496700145	-2.7518600074316106	10.896171950219623	9.636320061898711e-4	0.02007299893292522	NA	NA
ENSG00000198752	-0.2516408054169171	5.820285656726702	10.893104829312847	9.652289658144317e-4	0.02009423185180893	CDC42BPB	CDC42 binding protein kinase beta
ENSG00000237441	-0.25086165833985413	5.7177608374914195	10.89298332217077	9.65292286086898e-4	0.02009423185180893	RGL2	ral guanine nucleotide dissociation stimulator like 2
ENSG00000243943	-0.3905968109645032	3.036427996875959	10.885888006332294	9.689971177247469e-4	0.020164659568981624	ZNF512	zinc finger protein 512
ENSG00000253931	-1.0755157670487687	1.841337747868794	10.881544139680152	9.712723677898639e-4	0.020203288571726444	LINC02990	long intergenic non-protein coding RNA 2990
ENSG00000160298	-0.4239704108595879	4.0417611051938005	10.881114218190847	9.714978475878027e-4	0.020203288571726444	C21orf58	chromosome 21 open reading frame 58
ENSG00000243678	0.26127585102022904	10.005468114827817	10.879785926872799	9.721948275069551e-4	0.02021107947104976	NME2	NME/NM23 nucleoside diphosphate kinase 2
ENSG00000139154	-0.26380409537024735	5.146582612403323	10.869719954671629	9.774930970668544e-4	0.02031449028375597	AEBP2	AE binding protein 2
ENSG00000279458	-0.7669572047125119	5.368346168844045	10.868122891841814	9.783363979556819e-4	0.020325279043015655	NA	NA
ENSG00000058063	0.2779086879859326	4.841325087888331	10.863629807308923	9.807128404885062e-4	0.02036790165572353	ATP11B	ATPase phospholipid transporting 11B (putative)
ENSG00000168653	0.25512146590559304	7.934471337470874	10.862173357539767	9.81484425102138e-4	0.02037717664036558	NDUFS5	NADH:ubiquinone oxidoreductase subunit S5
ENSG00000103274	0.31706032174751747	5.149525243633394	10.860196765900021	9.825325476524184e-4	0.02039218495127661	NUBP1	NUBP iron-sulfur cluster assembly factor 1, cytosolic
ENSG00000109458	0.7238774897240696	2.5175803938420707	10.858069762553644	9.836616930140958e-4	0.02040886437855189	GAB1	GRB2 associated binding protein 1
ENSG00000245532	-0.4397610333975552	8.634367961821809	10.85584147819975	9.848460120624794e-4	0.020426677127461944	NEAT1	nuclear paraspeckle assembly transcript 1
ENSG00000225921	0.32510573189773234	5.2746965935827	10.853655833108423	9.860090694017846e-4	0.020438227818966613	NOL7	nucleolar protein 7
ENSG00000177494	0.25209327658341285	4.923637229690723	10.853569852735564	9.86054850915056e-4	0.020438227818966613	ZBED2	zinc finger BED-type containing 2
ENSG00000068885	-0.4830470121531639	3.848971502331876	10.851468495182516	9.871744181202144e-4	0.02045467151888217	IFT80	intraflagellar transport 80
ENSG00000049130	-0.2759708218635152	4.861132535220098	10.850137418239754	9.87884257964721e-4	0.020462617434551703	KITLG	KIT ligand
